id_6char,id_7char,municipio_sus,municipio,uf,populacao,clinicos,intensivistas,enfermeiros,anestesiologistas,ventiladores_existentes,ventiladores_em_uso,estab_c_vent_sus,quantidade_leitos,leitos_sus,leitos_nao_sus
500570,5005707, Naviraí,Naviraí,MS,54878,32,,24,2,7,4,2,87,70,17
500580,5005806, Nioaque,Nioaque,MS,13930,1,,5,,,,,6,6,
500600,5006002, Nova Alvorada do Sul,Nova Alvorada do Sul,MS,21882,15,,11,1,6,6,2,18,18,
500620,5006200, Nova Andradina,Nova Andradina,MS,54374,38,2,45,1,19,17,2,111,77,34
500625,5006259, Novo Horizonte do Sul,Novo Horizonte do Sul,MS,3814,3,,2,,,,,14,14,
500627,5006275,,Paraíso das Águas,MS,5555,3,,8,,,,,,,
500630,5006309, Paranaíba,Paranaíba,MS,42148,23,,52,2,8,8,2,187,108,79
500635,5006358, Paranhos,Paranhos,MS,14228,4,,10,,,,,10,10,
500640,5006408, Pedro Gomes,Pedro Gomes,MS,7674,,,5,,1,1,1,28,28,
500660,5006606, Ponta Porã,Ponta Porã,MS,92526,42,,95,3,11,11,1,153,121,32
500690,5006903, Porto Murtinho,Porto Murtinho,MS,17131,7,,7,,1,1,1,16,16,
500710,5007109, Ribas do Rio Pardo,Ribas do Rio Pardo,MS,24615,8,,6,,1,1,1,16,16,
500720,5007208, Rio Brilhante,Rio Brilhante,MS,37514,16,,17,,1,1,1,46,41,5
500730,5007307, Rio Negro,Rio Negro,MS,4831,1,,4,,2,2,1,20,6,14
500740,5007406, Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,MS,19746,11,,12,,,,,29,29,
500750,5007505, Rochedo,Rochedo,MS,5499,,,5,,,,,9,9,
500755,5007554, Santa Rita do Pardo,Santa Rita do Pardo,MS,7851,6,,6,,1,,1,8,8,
500769,5007695, São Gabriel do Oeste,São Gabriel do Oeste,MS,26771,13,,18,2,,,,36,36,
500770,5007703, Sete Quedas,Sete Quedas,MS,10791,2,,5,,,,,18,18,
500780,5007802,,Selvíria,MS,6529,6,,4,,,,,,,
500790,5007901, Sidrolândia,Sidrolândia,MS,57665,13,,22,,4,3,2,38,26,12
500793,5007935, Sonora,Sonora,MS,19274,8,,9,,2,2,1,22,10,12
500795,5007950, Tacuru,Tacuru,MS,11552,1,,6,,2,2,1,8,8,
500797,5007976, Taquarussu,Taquarussu,MS,3588,,,3,,1,1,1,4,4,
500800,5008008,,Terenos,MS,21806,12,,8,,,,,,,
500830,5008305, Três Lagoas,Três Lagoas,MS,121388,144,,173,2,45,45,3,197,113,84
500840,5008404, Vicentina,Vicentina,MS,6102,1,,5,,,,,5,5,
510010,5100102,,Acorizal,MT,5399,1,,3,,,,,,,
510020,5100201, Água Boa,Água Boa,MT,25721,17,,21,1,4,4,1,77,62,15
510025,5100250, Alta Floresta,Alta Floresta,MT,51782,26,2,50,4,15,9,2,138,84,54
510030,5100300, Alto Araguaia,Alto Araguaia,MT,19044,14,,10,,5,5,1,98,34,64
510035,5100359,,Alto Boa Vista,MT,6822,2,,4,,,,,,,
510040,5100409, Alto Garças,Alto Garças,MT,12030,3,,3,,1,1,1,,,
510050,5100508,,Alto Paraguai,MT,11356,2,,12,,,,,,,
510060,5100607, Alto Taquari,Alto Taquari,MT,10847,1,,9,1,3,3,1,30,24,6
510080,5100805, Apiacás,Apiacás,MT,10133,1,,5,,,,,28,28,
510100,5101001, Araguaiana,Araguaiana,MT,3100,1,,7,,,,,12,12,
510120,5101209,,Araguainha,MT,935,,,,,,,,,,
510125,5101258, Araputanga,Araputanga,MT,16822,3,,4,,2,2,1,19,16,3
510130,5101308, Arenápolis,Arenápolis,MT,9607,1,,11,,1,,1,10,10,
510140,5101407, Aripuanã,Aripuanã,MT,22354,4,,10,,,,,33,33,
510160,5101605, Barão de Melgaço,Barão de Melgaço,MT,8564,1,,3,,,,,11,11,
510170,5101704, Barra do Bugres,Barra do Bugres,MT,34966,14,,22,9,4,4,1,59,59,
510180,5101803, Barra do Garças,Barra do Garças,MT,61012,55,,103,5,14,14,3,114,78,36
510185,5101852,,Bom Jesus do Araguaia,MT,6580,1,,2,,,,,,,
510190,5101902, Brasnorte,Brasnorte,MT,19695,4,,13,,2,2,1,31,31,
510250,5102504, Cáceres,Cáceres,MT,94376,53,,119,8,94,94,4,225,186,39
510260,5102603, Campinápolis,Campinápolis,MT,15980,4,,5,,,,,21,21,
510263,5102637, Campo Novo do Parecis,Campo Novo do Parecis,MT,35360,12,,15,1,7,7,1,32,30,2
510267,5102678, Campo Verde,Campo Verde,MT,44041,19,,23,2,5,5,2,56,25,31
510268,5102686, Campos de Júlio,Campos de Júlio,MT,6891,6,,6,,1,1,1,16,16,
510269,5102694, Canabrava do Norte,Canabrava do Norte,MT,4743,2,,4,,,,,9,9,
510270,5102702, Canarana,Canarana,MT,21579,14,,14,,1,1,1,60,41,19
510279,5102793, Carlinda,Carlinda,MT,10305,1,,3,,1,1,1,1,1,
510285,5102850,,Castanheira,MT,8729,2,,6,,,,,,,
510300,5103007, Chapada dos Guimarães,Chapada dos Guimarães,MT,19752,5,,13,,7,7,2,2,2,
510305,5103056, Cláudia,Cláudia,MT,12149,6,,8,,,,,23,14,9
510310,5103106, Cocalinho,Cocalinho,MT,5700,1,,4,,,,,16,16,
510320,5103205, Colíder,Colíder,MT,33438,21,,49,7,18,18,1,113,84,29
510325,5103254, Colniza,Colniza,MT,38582,5,,7,,2,1,,40,28,12
510330,5103304, Comodoro,Comodoro,MT,20763,1,,2,,,,,42,31,11
510335,5103353, Confresa,Confresa,MT,30933,6,,19,1,1,1,1,53,46,7
510336,5103361,,Conquista D'Oeste,MT,4038,3,,5,,,,,,,
510337,5103379, Cotriguaçu,Cotriguaçu,MT,19750,3,,5,,1,1,1,33,33,
510340,5103403, Cuiabá,Cuiabá,MT,612547,482,26,1241,116,724,670,31,2030,1380,650
510343,5103437,,Curvelândia,MT,5219,3,,2,,,,,,,
510345,5103452, Denise,Denise,MT,9462,1,,4,,1,1,1,,,
510350,5103502, Diamantino,Diamantino,MT,22041,7,,18,,3,3,1,46,36,10
510360,5103601, Dom Aquino,Dom Aquino,MT,8178,1,,2,,,,,20,15,5
510370,5103700,,Feliz Natal,MT,14192,5,,14,,,,,,,
510380,5103809,,Figueirópolis D'Oeste,MT,3494,1,,1,,,,,,,
510385,5103858, Gaúcha do Norte,Gaúcha do Norte,MT,7648,2,,16,,,,,17,17,
510390,5103908, General Carneiro,General Carneiro,MT,5540,2,,5,,1,1,1,15,15,
510395,5103957,,Glória D'Oeste,MT,3026,2,,1,,,,,,,
510410,5104104, Guarantã do Norte,Guarantã do Norte,MT,35816,11,,11,2,9,9,1,48,34,14
510420,5104203, Guiratinga,Guiratinga,MT,15141,5,,3,,1,1,1,22,18,4
510450,5104500,,Indiavaí,MT,2752,1,,1,,,,,,,
510452,5104526, Ipiranga do Norte,Ipiranga do Norte,MT,7667,4,,6,,1,1,1,,,
510454,5104542,,Itanhangá,MT,6737,3,,3,,,,,,,
510455,5104559, Itaúba,Itaúba,MT,3802,2,,5,,,,,16,16,
510460,5104609, Itiquira,Itiquira,MT,13345,5,,13,2,,,,35,35,
510480,5104807, Jaciara,Jaciara,MT,27776,17,,14,1,5,5,1,53,30,23
510490,5104906, Jangada,Jangada,MT,8409,3,,5,,2,2,1,,,
510500,5105002, Jauru,Jauru,MT,8793,1,,5,,1,1,1,37,32,5
510510,5105101, Juara,Juara,MT,34974,16,,25,,5,5,2,65,34,31
510515,5105150, Juína,Juína,MT,40997,21,1,52,1,19,17,5,136,76,60
510517,5105176, Juruena,Juruena,MT,15865,1,,6,,2,1,1,19,19,
510520,5105200, Juscimeira,Juscimeira,MT,11221,5,,3,,3,3,,33,31,2
510523,5105234,,Lambari D'Oeste,MT,6121,1,,,,,,,,,
510525,5105259, Lucas do Rio Verde,Lucas do Rio Verde,MT,65534,52,,47,3,31,31,2,101,65,36
510530,5105309, Luciara,Luciara,MT,2077,2,,1,,1,,1,,,
510550,5105507, Vila Bela da Santíssima Trindade,Vila Bela da Santíssima Trindade,MT,16128,3,,8,,2,2,1,50,41,9
510558,5105580, Marcelândia,Marcelândia,MT,10499,3,,4,,3,3,1,21,21,
510560,5105606, Matupá,Matupá,MT,16566,11,,10,,3,3,1,44,26,18
510562,5105622, Mirassol d'Oeste,Mirassol d'Oeste,MT,27739,16,,10,,2,2,1,90,39,51
510590,5105903, Nobres,Nobres,MT,15336,6,,6,,1,1,1,41,34,7
510600,5106000, Nortelândia,Nortelândia,MT,5989,5,,8,,,,,35,30,5
510610,5106109, Nossa Senhora do Livramento,Nossa Senhora do Livramento,MT,13216,7,,10,,,,,16,16,
510615,5106158, Nova Bandeirantes,Nova Bandeirantes,MT,15288,1,,5,,,,,15,15,
510617,5106174,,Nova Nazaré,MT,3849,1,,2,,,,,,,
510618,5106182, Nova Lacerda,Nova Lacerda,MT,6640,3,,3,,,,,6,6,
510619,5106190,,Nova Santa Helena,MT,3718,1,,1,,,,,,,
510620,5106208, Nova Brasilândia,Nova Brasilândia,MT,3829,2,,2,,,,,13,13,
510621,5106216,,Nova Canaã do Norte,MT,12787,4,,6,,,,,,,
510622,5106224, Nova Mutum,Nova Mutum,MT,45378,36,,40,1,2,2,2,39,27,12
510623,5106232, Nova Olímpia,Nova Olímpia,MT,20301,7,,6,,2,2,2,50,34,16
510624,5106240, Nova Ubiratã,Nova Ubiratã,MT,11982,5,,15,,1,1,1,,,
510625,5106257, Nova Xavantina,Nova Xavantina,MT,21374,8,,10,,1,1,1,34,34,
510626,5106265,,Novo Mundo,MT,9178,1,,1,,,,,,,
510627,5106273, Novo Horizonte do Norte,Novo Horizonte do Norte,MT,4004,,,1,,1,1,1,15,15,
510628,5106281, Novo São Joaquim,Novo São Joaquim,MT,5074,2,,3,,,,,26,26,
510629,5106299, Paranaíta,Paranaíta,MT,11225,2,,3,,,,,32,32,
510630,5106307, Paranatinga,Paranatinga,MT,22563,8,,13,,2,1,2,35,35,
510631,5106315,,Novo Santo Antônio,MT,2640,1,,3,,,,,,,
510637,5106372, Pedra Preta,Pedra Preta,MT,17626,8,,7,1,2,2,1,31,31,
510642,5106422, Peixoto de Azevedo,Peixoto de Azevedo,MT,34976,8,,20,1,3,2,1,57,57,
510645,5106455,,Planalto da Serra,MT,2662,,,4,,,,,,,
510650,5106505, Poconé,Poconé,MT,32843,7,,20,,2,2,1,64,58,6
510665,5106653,,Pontal do Araguaia,MT,6711,1,,2,,,,,,,
510670,5106703, Ponte Branca,Ponte Branca,MT,1576,1,,2,,,,,21,21,
510675,5106752, Pontes e Lacerda,Pontes e Lacerda,MT,45436,13,,34,,3,3,1,69,29,40
510677,5106778, Porto Alegre do Norte,Porto Alegre do Norte,MT,12517,2,,4,,,,,18,18,
510680,5106802, Porto dos Gaúchos,Porto dos Gaúchos,MT,5410,1,,2,,,,,21,21,
510682,5106828,,Porto Esperidião,MT,12017,1,,3,,,,,,,
510685,5106851,,Porto Estrela,MT,2963,1,,2,,,,,,,
510700,5107008, Poxoréo,Poxoréu,MT,16219,4,,12,3,6,6,2,96,77,19
510704,5107040, Primavera do Leste,Primavera do Leste,MT,62019,69,1,77,,25,24,4,147,79,68
510706,5107065, Querência,Querência,MT,17479,10,,14,,,,,31,26,5
510710,5107107,,São José dos Quatro Marcos,MT,18906,2,,8,,,,,,,
510715,5107156,,Reserva do Cabaçal,MT,2732,,,3,,,,,,,
510718,5107180, Ribeirão Cascalheira,Ribeirão Cascalheira,MT,10206,3,,5,,1,1,,32,29,3
510719,5107198, Ribeirãozinho,Ribeirãozinho,MT,2405,1,,5,,,,,15,15,
510720,5107206, Rio Branco,Rio Branco,MT,5156,1,,2,,,,,18,18,
510724,5107248,,Santa Carmem,MT,4525,5,,4,,,,,,,
510726,5107263,,Santo Afonso,MT,3146,,,,,,,,,,
510729,5107297,,São José do Povo,MT,4063,3,,1,,,,,,,
510730,5107305, São José do Rio Claro,São José do Rio Claro,MT,20664,8,,11,,1,1,1,22,22,
510735,5107354, São José do Xingu,São José do Xingu,MT,5595,,,2,,,,,23,8,15
510740,5107404,,São Pedro da Cipa,MT,4727,,,,,,,,,,
510757,5107578,,Rondolândia,MT,4001,1,,3,,,,,,,
510760,5107602, Rondonópolis,Rondonópolis,MT,232491,175,1,255,10,92,86,9,491,351,140
510770,5107701, Rosário Oeste,Rosário Oeste,MT,17151,5,,8,,,,,63,55,8
510774,5107743,,Santa Cruz do Xingu,MT,2564,1,,1,,,,,,,
510775,5107750, Salto do Céu,Salto do Céu,MT,3365,2,,1,,,,,14,14,
510776,5107768,,Santa Rita do Trivelato,MT,3429,3,,5,,,,,,,
510777,5107776, Santa Terezinha,Santa Terezinha,MT,8371,2,,4,,1,1,1,22,22,
510779,5107792,,Santo Antônio do Leste,MT,5174,1,,5,,,,,,,
510780,5107800, Santo Antônio do Leverger,Santo Antônio do Leverger,MT,16628,3,,9,,,,,20,20,
510785,5107859, São Félix do Araguaia,São Félix do Araguaia,MT,11708,4,,8,1,,,,44,44,
510787,5107875, Sapezal,Sapezal,MT,25881,27,,11,1,10,10,2,53,34,19
510788,5107883,,Serra Nova Dourada,MT,1650,,,,,,,,,,
510790,5107909, Sinop,Sinop,MT,142996,108,,228,16,51,51,5,253,109,144
510792,5107925, Sorriso,Sorriso,MT,90313,60,2,116,,38,38,6,160,98,62
510794,5107941, Tabaporã,Tabaporã,MT,9489,3,,4,,,,,15,15,
510795,5107958, Tangará da Serra,Tangará da Serra,MT,103750,49,,95,1,75,71,7,183,94,89
510800,5108006, Tapurah,Tapurah,MT,13705,5,,4,,,,,21,21,
510805,5108055, Terra Nova do Norte,Terra Nova do Norte,MT,9667,3,,3,,1,1,1,37,37,
510810,5108105, Tesouro,Tesouro,MT,3805,1,,1,,,,,14,14,
510820,5108204, Torixoréu,Torixoréu,MT,3609,2,,1,,,,,23,22,1
510830,5108303,,União do Sul,MT,3525,2,,5,,,,,,,
510835,5108352, Vale de São Domingos,Vale de São Domingos,MT,3127,,,1,,,,,5,5,
510840,5108402, Várzea Grande,Várzea Grande,MT,284971,90,4,202,2,73,66,7,368,239,129
510850,5108501,,Vera,MT,11309,5,,6,,,,,,,
510860,5108600, Vila Rica,Vila Rica,MT,26037,3,,6,1,1,1,1,21,21,
510880,5108808,,Nova Guarita,MT,4519,2,,2,,,,,,,
510885,5108857, Nova Marilândia,Nova Marilândia,MT,3278,2,,5,,1,1,1,8,8,
510890,5108907, Nova Maringá,Nova Maringá,MT,8641,3,,8,,,,,6,6,
510895,5108956, Nova Monte Verde,Nova Monte Verde,MT,9178,1,,2,,,,,13,13,
520005,5200050,,Abadia de Goiás,GO,8773,10,,7,,,,,,,
520010,5200100, Abadiânia,Abadiânia,GO,20042,9,,16,,,,,9,9,
520013,5200134, Acreúna,Acreúna,GO,22366,10,,14,,4,4,2,72,38,34
520015,5200159,,Adelândia,GO,2516,3,,3,,,,,,,
520017,5200175, Água Fria de Goiás,Água Fria de Goiás,GO,5735,4,,3,,,,,12,12,
520020,5200209,,Água Limpa,GO,1850,2,,2,,,,,,,
520025,5200258, Águas Lindas de Goiás,Águas Lindas de Goiás,GO,212440,48,,43,,4,4,3,41,40,1
520030,5200308, Alexânia,Alexânia,GO,27653,11,,10,1,3,3,2,34,34,
520050,5200506, Aloândia,Aloândia,GO,1995,1,,3,,,,,14,14,
520055,5200555,,Alto Horizonte,GO,6414,1,,10,,,,,,,
520060,5200605, Alto Paraíso de Goiás,Alto Paraíso de Goiás,GO,7624,6,,5,,,,,17,17,
520080,5200803, Alvorada do Norte,Alvorada do Norte,GO,8660,2,,4,,,,,32,32,
520082,5200829,,Amaralina,GO,3812,1,,3,,,,,,,
520085,5200852, Americano do Brasil,Americano do Brasil,GO,6111,5,,2,,,,,17,17,
520090,5200902, Amorinópolis,Amorinópolis,GO,3126,3,,2,,,,,13,13,
520110,5201108, Anápolis,Anápolis,GO,386923,213,6,334,35,112,111,14,1012,537,475
520120,5201207,,Anhanguera,GO,1149,,,,,,,,,,
520130,5201306, Anicuns,Anicuns,GO,21850,7,,5,,1,1,1,50,50,
520140,5201405, Aparecida de Goiânia,Aparecida de Goiânia,GO,578179,374,4,483,19,129,129,14,1104,879,225
520145,5201454, Aparecida do Rio Doce,Aparecida do Rio Doce,GO,2474,1,,2,,1,1,1,,,
520150,5201504, Aporé,Aporé,GO,4198,2,,11,,,,,18,18,
520160,5201603, Araçu,Araçu,GO,3522,1,,3,,1,1,1,17,17,
520170,5201702, Aragarças,Aragarças,GO,20118,12,,9,3,2,2,2,53,53,
520180,5201801, Aragoiânia,Aragoiânia,GO,10308,5,,7,,,,,9,9,
520215,5202155, Araguapaz,Araguapaz,GO,7770,5,,4,,1,,1,10,10,
520235,5202353, Arenópolis,Arenópolis,GO,2612,,,2,,1,1,1,17,17,
520250,5202502, Aruanã,Aruanã,GO,9875,4,,7,2,,,,15,15,
520260,5202601,,Aurilândia,GO,3120,,,1,,,,,,,
520280,5202809, Avelinópolis,Avelinópolis,GO,2417,,,2,,,,,12,12,
520310,5203104,,Baliza,GO,5138,2,,2,,,,,,,
520320,5203203, Barro Alto,Barro Alto,GO,11167,7,,14,1,1,1,,22,22,
520330,5203302, Bela Vista de Goiás,Bela Vista de Goiás,GO,29975,18,,20,1,2,2,1,29,26,3
520340,5203401, Bom Jardim de Goiás,Bom Jardim de Goiás,GO,8841,4,,7,,,,,23,23,
520350,5203500, Bom Jesus de Goiás,Bom Jesus de Goiás,GO,25216,11,,11,,5,5,1,25,25,
520355,5203559, Bonfinópolis,Bonfinópolis,GO,9706,1,,1,,,,,2,2,
520357,5203575,,Bonópolis,GO,4405,,,,,,,,,,
520360,5203609,,Brazabrantes,GO,3703,,,4,,,,,,,
520380,5203807, Britânia,Britânia,GO,5779,3,,9,,,,,23,23,
520390,5203906, Buriti Alegre,Buriti Alegre,GO,9459,5,,2,,2,2,1,32,25,7
520393,5203939, Buriti de Goiás,Buriti de Goiás,GO,2488,,,3,,,,,14,14,
520396,5203962,,Buritinópolis,GO,3292,1,,1,,,,,,,
520400,5204003, Cabeceiras,Cabeceiras,GO,7993,6,,5,,,,,12,12,
520410,5204102, Cachoeira Alta,Cachoeira Alta,GO,12484,3,,7,1,1,1,1,26,26,
520420,5204201,,Cachoeira de Goiás,GO,1351,1,,1,,,,,,,
520425,5204250, Cachoeira Dourada,Cachoeira Dourada,GO,8067,10,,6,3,1,1,1,18,18,
520430,5204300, Caçu,Caçu,GO,16009,4,,11,,2,2,1,36,28,8
520440,5204409, Caiapônia,Caiapônia,GO,18913,6,,11,,1,1,1,41,41,
520450,5204508, Caldas Novas,Caldas Novas,GO,91162,32,,53,4,26,26,6,145,92,53
520455,5204557,,Caldazinha,GO,3804,,,1,,,,,,,
520460,5204607,,Campestre de Goiás,GO,3630,1,,,,,,,,,
520465,5204656, Campinaçu,Campinaçu,GO,3640,3,,2,,,,,22,22,
520470,5204706, Campinorte,Campinorte,GO,12626,3,,6,,,,,16,16,
520480,5204805, Campo Alegre de Goiás,Campo Alegre de Goiás,GO,7589,5,,4,,1,1,1,18,18,
520485,5204854,,Campo Limpo de Goiás,GO,7789,1,,2,,,,,,,
520490,5204904, Campos Belos,Campos Belos,GO,19887,9,,16,,4,4,2,42,28,14
520495,5204953,,Campos Verdes,GO,2141,1,,2,,,,,,,
520500,5205000, Carmo do Rio Verde,Carmo do Rio Verde,GO,10082,3,,6,,,,,17,17,
520505,5205059, Castelândia,Castelândia,GO,3435,3,,4,,,,,15,15,
520510,5205109, Catalão,Catalão,GO,108823,119,,103,,38,38,6,297,198,99
520520,5205208, Caturaí,Caturaí,GO,5070,,,1,,,,,18,18,
520530,5205307, Cavalcante,Cavalcante,GO,9709,1,,,,,,,16,16,
520540,5205406, Ceres,Ceres,GO,22191,41,,61,6,37,37,7,332,166,166
520545,5205455, Cezarina,Cezarina,GO,8606,1,,5,,,,,15,15,
520547,5205471, Chapadão do Céu,Chapadão do Céu,GO,10167,6,,13,,1,1,1,24,21,3
520549,5205497, Cidade Ocidental,Cidade Ocidental,GO,71376,41,,33,,2,2,1,61,35,26
520551,5205513, Cocalzinho de Goiás,Cocalzinho de Goiás,GO,20240,2,,15,,2,2,1,22,22,
520552,5205521, Colinas do Sul,Colinas do Sul,GO,3382,3,,1,,,,,11,11,
520570,5205703, Córrego do Ouro,Córrego do Ouro,GO,2327,,,2,,1,1,1,16,16,
520580,5205802, Corumbá de Goiás,Corumbá de Goiás,GO,11110,13,,18,,1,1,1,25,14,11
520590,5205901, Corumbaíba,Corumbaíba,GO,9723,2,,6,,1,1,1,26,26,
520620,5206206, Cristalina,Cristalina,GO,58997,26,,48,1,3,3,1,58,42,16
520630,5206305, Cristianópolis,Cristianópolis,GO,2966,3,,2,,,,,8,8,
520640,5206404, Crixás,Crixás,GO,16949,13,,15,,,,,86,60,26
520650,5206503, Cromínia,Cromínia,GO,3486,3,,10,,1,1,1,11,11,
520660,5206602, Cumari,Cumari,GO,2854,,,2,,,,,14,14,
520670,5206701, Damianópolis,Damianópolis,GO,3311,,,2,,,,,13,13,
520680,5206800, Damolândia,Damolândia,GO,2938,1,,3,,,,,15,15,
520690,5206909,,Davinópolis,GO,2094,1,,2,,,,,,,
520710,5207105, Diorama,Diorama,GO,2484,2,,3,,1,1,1,14,14,
520725,5207253, Doverlândia,Doverlândia,GO,7322,2,,6,,,,,24,24,
520735,5207352, Edealina,Edealina,GO,3699,1,,2,,,,,10,10,
520740,5207402, Edéia,Edéia,GO,12372,11,,14,,,,,25,25,
520750,5207501, Estrela do Norte,Estrela do Norte,GO,3275,1,,4,,,,,22,22,
520753,5207535, Faina,Faina,GO,6627,4,,5,,,,,19,19,
520760,5207600, Fazenda Nova,Fazenda Nova,GO,5637,4,,4,,,,,16,16,
520780,5207808, Firminópolis,Firminópolis,GO,13292,4,,7,,1,1,1,37,26,11
520790,5207907, Flores de Goiás,Flores de Goiás,GO,16557,5,,10,,,,,7,7,
520800,5208004, Formosa,Formosa,GO,121617,61,,54,2,17,17,5,138,59,79
520810,5208103, Formoso,Formoso,GO,4248,2,,6,,,,,25,25,
520815,5208152,,Gameleira de Goiás,GO,3818,1,,3,,,,,,,
520830,5208301, Divinópolis de Goiás,Divinópolis de Goiás,GO,4804,2,,2,,1,,1,24,24,
520840,5208400, Goianápolis,Goianápolis,GO,11231,4,,6,,,,,18,18,
520850,5208509, Goiandira,Goiandira,GO,5600,3,,4,,1,1,1,33,26,7
520860,5208608, Goianésia,Goianésia,GO,70084,69,,51,1,22,22,5,258,171,87
520870,5208707, Goiânia,Goiânia,GO,1516113,1214,34,2059,409,926,898,64,6517,2854,3663
520880,5208806, Goianira,Goianira,GO,44289,19,,15,,5,5,4,86,55,31
520890,5208905, Goiás,Goiás,GO,22645,19,1,14,,4,4,2,41,41,
520910,5209101, Goiatuba,Goiatuba,GO,34095,32,,14,,5,5,1,121,60,61
520915,5209150, Gouvelândia,Gouvelândia,GO,5898,1,,4,,1,,1,,,
520920,5209200,,Guapó,GO,14209,4,,3,,,,,,,
520929,5209291,,Guaraíta,GO,1996,1,,1,,,,,,,
520940,5209408,,Guarani de Goiás,GO,3893,1,,,,,,,,,
520945,5209457,,Guarinos,GO,1794,1,,1,,,,,,,
520960,5209606, Heitoraí,Heitoraí,GO,3724,2,,3,,,,,19,19,
520970,5209705, Hidrolândia,Hidrolândia,GO,21706,8,,10,,,,,21,21,
520980,5209804, Hidrolina,Hidrolina,GO,3564,2,,1,,,,,28,28,
520990,5209903, Iaciara,Iaciara,GO,13947,3,,6,,2,2,1,16,16,
520993,5209937, Inaciolândia,Inaciolândia,GO,6194,4,,5,,,,,16,16,
520995,5209952, Indiara,Indiara,GO,15611,6,,9,,2,2,2,51,20,31
521000,5210000, Inhumas,Inhumas,GO,52866,24,,29,,3,3,1,98,53,45
521010,5210109, Ipameri,Ipameri,GO,26985,18,,30,,1,1,1,130,104,26
521015,5210158,,Ipiranga de Goiás,GO,2893,1,,5,,,,,,,
521020,5210208, Iporá,Iporá,GO,31531,17,,26,1,13,13,4,114,33,81
521030,5210307, Israelândia,Israelândia,GO,2800,2,,1,,,,,7,7,
521040,5210406, Itaberaí,Itaberaí,GO,42900,7,,21,,1,1,1,38,,38
521056,5210562,,Itaguari,GO,4676,3,,6,,,,,,,
521060,5210604, Itaguaru,Itaguaru,GO,5237,2,,1,,1,1,1,19,19,
521080,5210802, Itajá,Itajá,GO,4539,3,,6,,,,,18,18,
521090,5210901, Itapaci,Itapaci,GO,22981,9,,14,,,,,41,41,
521100,5211008, Itapirapuã,Itapirapuã,GO,4997,3,,5,,1,1,1,23,23,
521120,5211206, Itapuranga,Itapuranga,GO,25768,16,,13,,3,3,2,124,81,43
521130,5211305, Itarumã,Itarumã,GO,7178,1,,10,,,,,17,17,
521140,5211404, Itauçu,Itauçu,GO,8938,1,,9,,,,,18,18,
521150,5211503, Itumbiara,Itumbiara,GO,104742,85,,95,1,32,29,6,209,96,113
521160,5211602, Ivolândia,Ivolândia,GO,2370,1,,3,,,,,10,10,
521170,5211701, Jandaia,Jandaia,GO,6048,1,,4,,1,1,1,13,13,
521180,5211800, Jaraguá,Jaraguá,GO,50511,32,,38,1,2,2,1,84,76,8
521190,5211909, Jataí,Jataí,GO,100882,78,,79,,23,23,3,155,105,50
521200,5212006, Jaupaci,Jaupaci,GO,2879,1,,2,,,,,10,10,
521205,5212055,,Jesúpolis,GO,2490,1,,2,,,,,,,
521210,5212105, Joviânia,Joviânia,GO,7387,2,,5,,,,,17,17,
521220,5212204, Jussara,Jussara,GO,18478,9,,9,,,,,68,30,38
521225,5212253,,Lagoa Santa,GO,1588,2,,5,,,,,,,
521230,5212303,,Leopoldo de Bulhões,GO,7647,,,,,,,,,,
521250,5212501, Luziânia,Luziânia,GO,208299,68,,78,3,12,12,5,133,52,81
521260,5212600, Mairipotaba,Mairipotaba,GO,2368,,,,,,,,13,13,
521270,5212709, Mambaí,Mambaí,GO,8882,3,,6,,1,,1,16,16,
521280,5212808, Mara Rosa,Mara Rosa,GO,9503,2,,4,,,,,44,18,26
521290,5212907, Marzagão,Marzagão,GO,2236,,,1,,,,,23,23,
521295,5212956, Matrinchã,Matrinchã,GO,4351,1,,1,,,,,14,14,
521300,5213004, Maurilândia,Maurilândia,GO,14080,7,,3,,,,,12,12,
521305,5213053,,Mimoso de Goiás,GO,2597,1,,3,,,,,,,
521308,5213087, Minaçu,Minaçu,GO,29070,6,,12,1,8,8,1,101,48,53
521310,5213103, Mineiros,Mineiros,GO,66801,36,,39,2,11,10,4,247,170,77
521340,5213400,,Moiporá,GO,1529,,,2,,,,,,,
521350,5213509, Monte Alegre de Goiás,Monte Alegre de Goiás,GO,8606,1,,,,,,,16,16,
521370,5213707, Montes Claros de Goiás,Montes Claros de Goiás,GO,8055,3,,6,,,,,24,24,
521375,5213756, Montividiu,Montividiu,GO,13396,2,,8,,1,1,1,13,13,
521377,5213772,,Montividiu do Norte,GO,4479,2,,2,,,,,,,
521380,5213806, Morrinhos,Morrinhos,GO,46136,21,,16,1,12,12,4,110,78,32
521385,5213855, Morro Agudo de Goiás,Morro Agudo de Goiás,GO,2248,1,,1,,,,,19,19,
521390,5213905, Mossâmedes,Mossâmedes,GO,4290,2,,2,,,,,20,20,
521400,5214002, Mozarlândia,Mozarlândia,GO,15659,5,,7,,,,,20,20,
521405,5214051, Mundo Novo,Mundo Novo,GO,4887,1,,2,,,,,18,18,
521410,5214101, Mutunópolis,Mutunópolis,GO,3778,,,2,,,,,19,19,
521440,5214408, Nazário,Nazário,GO,9142,,,7,,,,,16,16,
521450,5214507, Nerópolis,Nerópolis,GO,29850,6,,16,,31,31,1,118,52,66
