city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,place_type,state,last_update
São Bernardo do Campo,3548708,1,0.1192,2020-03-17,,,838936.0,False,city,SP,2020-03-26 15:52:13.650364
Santo André,3547809,1,0.13913,2020-03-17,,,718773.0,False,city,SP,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-17,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Mauá,3529401,1,0.21146,2020-03-17,,,472912.0,False,city,SP,2020-03-26 15:52:13.650364
Guarulhos,3518800,1,0.07251,2020-03-17,,,1379182.0,False,city,SP,2020-03-26 15:52:13.650364
Ferraz de Vasconcelos,3515707,1,0.51473,2020-03-17,,,194276.0,False,city,SP,2020-03-26 15:52:13.650364
Londrina,4113700,1,0.17552,2020-03-18,,0.0,569733.0,False,city,PR,2020-03-26 15:52:13.650364
Joinville,4209102,1,0.16936,2020-03-17,,,590466.0,False,city,SC,2020-03-26 15:52:13.650364
Braço do Norte,4202800,1,2.98954,2020-03-17,,,33450.0,False,city,SC,2020-03-26 15:52:13.650364
Patrocínio,3148103,1,1.10184,2020-03-16,,0.0,90757.0,False,city,MG,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-16,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
Londrina,4113700,1,0.17552,2020-03-17,,0.0,569733.0,False,city,PR,2020-03-26 15:52:13.650364
Niterói,3303302,1,0.19471,2020-03-16,,0.0,513584.0,False,city,RJ,2020-03-26 15:52:13.650364
Niterói,3303302,1,0.19471,2020-03-15,,0.0,513584.0,False,city,RJ,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-15,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
Importados/Indefinidos,,1,,2020-03-15,,,,False,city,PE,2020-03-26 15:52:13.650364
Rio Verde,5218805,1,0.42436,2020-03-15,,0.0,235647.0,False,city,GO,2020-03-26 15:52:13.650364
São Caetano do Sul,3548807,1,0.62063,2020-03-16,,,161127.0,False,city,SP,2020-03-26 15:52:13.650364
São Bernardo do Campo,3548708,1,0.1192,2020-03-16,,,838936.0,False,city,SP,2020-03-26 15:52:13.650364
Santo André,3547809,1,0.13913,2020-03-16,,,718773.0,False,city,SP,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-16,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Mauá,3529401,1,0.21146,2020-03-16,,,472912.0,False,city,SP,2020-03-26 15:52:13.650364
Ferraz de Vasconcelos,3515707,1,0.51473,2020-03-16,,,194276.0,False,city,SP,2020-03-26 15:52:13.650364
Carapicuíba,3510609,1,0.24942,2020-03-16,,,400927.0,False,city,SP,2020-03-26 15:52:13.650364
Joinville,4209102,1,0.16936,2020-03-16,,,590466.0,False,city,SC,2020-03-26 15:52:13.650364
Braço do Norte,4202800,1,2.98954,2020-03-16,,,33450.0,False,city,SC,2020-03-26 15:52:13.650364
Caxias do Sul,4305108,1,0.19573,2020-03-16,,0.0,510906.0,False,city,RS,2020-03-26 15:52:13.650364
Campo Bom,4303905,1,1.49898,2020-03-16,,0.0,66712.0,False,city,RS,2020-03-26 15:52:13.650364
,24,1,0.02852,2020-03-16,,0.0,3506853.0,False,state,RN,2020-03-26 15:52:13.650364
Natal,2408102,1,0.11311,2020-03-16,,0.0,884122.0,False,city,RN,2020-03-26 15:52:13.650364
Pinhais,4119152,1,0.75668,2020-03-17,,0.0,132157.0,False,city,PR,2020-03-26 15:52:13.650364
Carapicuíba,3510609,1,0.24942,2020-03-17,,,400927.0,False,city,SP,2020-03-26 15:52:13.650364
Campo Largo,4104204,1,0.75756,2020-03-17,,0.0,132002.0,False,city,PR,2020-03-26 15:52:13.650364
São José do Rio Preto,3549805,1,0.21707,2020-03-18,,,460671.0,False,city,SP,2020-03-26 15:52:13.650364
Guaíra,4108809,1,3.01941,2020-03-20,,0.0,33119.0,False,city,PR,2020-03-26 15:52:13.650364
Mauá,3529401,1,0.21146,2020-03-18,,,472912.0,False,city,SP,2020-03-26 15:52:13.650364
Jaguariúna,3524709,1,1.73949,2020-03-18,,,57488.0,False,city,SP,2020-03-26 15:52:13.650364
Guarulhos,3518800,1,0.07251,2020-03-18,,,1379182.0,False,city,SP,2020-03-26 15:52:13.650364
Ferraz de Vasconcelos,3515707,1,0.51473,2020-03-18,,,194276.0,False,city,SP,2020-03-26 15:52:13.650364
Cotia,3513009,1,0.40127,2020-03-18,,,249210.0,False,city,SP,2020-03-26 15:52:13.650364
Campinas,3509502,1,0.08305,2020-03-18,,,1204073.0,False,city,SP,2020-03-26 15:52:13.650364
Barueri,3505708,1,0.36472,2020-03-18,,,274182.0,False,city,SP,2020-03-26 15:52:13.650364
Propriá,2805703,1,3.37541,2020-03-18,,0.0,29626.0,False,city,SE,2020-03-26 15:52:13.650364
Joinville,4209102,1,0.16936,2020-03-18,,0.0,590466.0,False,city,SC,2020-03-26 15:52:13.650364
Sapiranga,4319901,1,1.22348,2020-03-18,,0.0,81734.0,False,city,RS,2020-03-26 15:52:13.650364
Campo Bom,4303905,1,1.49898,2020-03-18,,0.0,66712.0,False,city,RS,2020-03-26 15:52:13.650364
,24,1,0.02852,2020-03-18,,0.0,3506853.0,False,state,RN,2020-03-26 15:52:13.650364
Natal,2408102,1,0.11311,2020-03-18,,0.0,884122.0,False,city,RN,2020-03-26 15:52:13.650364
Guapimirim,3301850,1,1.65243,2020-03-18,,0.0,60517.0,False,city,RJ,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-18,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
Maringá,4115200,1,0.23603,2020-03-18,,0.0,423666.0,False,city,PR,2020-03-26 15:52:13.650364
Santana de Parnaíba,3547304,1,0.71712,2020-03-18,,,139447.0,False,city,SP,2020-03-26 15:52:13.650364
Osasco,3534401,1,0.14318,2020-03-18,,,698418.0,False,city,SP,2020-03-26 15:52:13.650364
Patrocínio,3148103,1,1.10184,2020-03-17,,0.0,90757.0,False,city,MG,2020-03-26 15:52:13.650364
Aquiraz,2301000,1,1.24578,2020-03-17,,0.0,80271.0,False,city,CE,2020-03-26 15:52:13.650364
Belo Jardim,2601706,1,1.30823,2020-03-17,,,76439.0,False,city,PE,2020-03-26 15:52:13.650364
Uberlândia,3170206,1,0.14465,2020-03-17,,0.0,691305.0,False,city,MG,2020-03-26 15:52:13.650364
Sete Lagoas,3167202,1,0.41729,2020-03-17,,0.0,239639.0,False,city,MG,2020-03-26 15:52:13.650364
Nova Lima,3144805,1,1.05386,2020-03-17,,0.0,94889.0,False,city,MG,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-17,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-17,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Coronel Fabriciano,3119401,1,0.91029,2020-03-17,,0.0,109855.0,False,city,MG,2020-03-26 15:52:13.650364
,35,1,0.00218,2020-02-26,,,45919049.0,False,state,SP,2020-03-26 15:52:13.650364
Prado,2925501,1,3.54937,2020-03-17,,0.0,28174.0,False,city,BA,2020-03-26 15:52:13.650364
São José dos Campos,3549904,1,0.13851,2020-03-18,,,721944.0,False,city,SP,2020-03-26 15:52:13.650364
Maceió,2704302,1,0.09814,2020-03-17,,0.0,1018948.0,False,city,AL,2020-03-26 15:52:13.650364
Palmas,1721000,1,0.33431,2020-03-18,,,299127.0,False,city,TO,2020-03-26 15:52:13.650364
,27,1,0.02996,2020-03-17,,0.0,3337357.0,False,state,AL,2020-03-26 15:52:13.650364
Bento Gonçalves,4302105,0,,2020-03-20,,0.0,120454.0,False,city,RS,2020-03-26 15:52:13.650364
,25,0,,2020-03-17,,0.0,4018127.0,False,state,PB,2020-03-26 15:52:13.650364
,25,0,,2020-03-13,,0.0,4018127.0,False,state,PB,2020-03-26 15:52:13.650364
,25,0,,2020-03-15,,0.0,4018127.0,False,state,PB,2020-03-26 15:52:13.650364
João Pessoa,2507507,0,,2020-03-15,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
João Pessoa,2507507,0,,2020-03-17,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
João Pessoa,2507507,0,,2020-03-13,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
João Pessoa,2507507,0,,2020-03-14,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
,25,0,,2020-03-14,,0.0,4018127.0,False,state,PB,2020-03-26 15:52:13.650364
,25,0,,2020-03-16,,0.0,4018127.0,False,state,PB,2020-03-26 15:52:13.650364
João Pessoa,2507507,0,,2020-03-12,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
,25,0,,2020-03-12,,0.0,4018127.0,False,state,PB,2020-03-26 15:52:13.650364
João Pessoa,2507507,0,,2020-03-16,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
