,region_id,municipio,uf,populacao,quantidade_leitos
4743,DONA FRANCISCA RS,Dona Francisca,RS,3041,0.0
4744,DOUTOR MAURICIO CARDOSO RS,Doutor Maurício Cardoso,RS,4549,0.0
4745,DOUTOR RICARDO RS,Doutor Ricardo,RS,1983,0.0
4746,ELDORADO DO SUL RS,Eldorado do Sul,RS,41285,0.0
4747,ENCANTADO RS,Encantado,RS,22706,112.0
4748,ENCRUZILHADA DO SUL RS,Encruzilhada do Sul,RS,25877,50.0
4749,ENGENHO VELHO RS,Engenho Velho,RS,1034,0.0
4750,ENTRE-IJUIS RS,Entre-Ijuís,RS,8475,0.0
4751,ENTRE RIOS DO SUL RS,Entre Rios do Sul,RS,2792,0.0
4752,EREBANGO RS,Erebango,RS,2991,0.0
4753,ERECHIM RS,Erechim,RS,105862,289.0
4754,ERNESTINA RS,Ernestina,RS,3168,0.0
4755,HERVAL RS,Herval,RS,6821,34.0
4756,ERVAL GRANDE RS,Erval Grande,RS,4859,0.0
4757,ERVAL SECO RS,Erval Seco,RS,6912,0.0
4758,ESMERALDA RS,Esmeralda,RS,3282,0.0
4759,ESPERANCA DO SUL RS,Esperança do Sul,RS,2926,0.0
4760,ESPUMOSO RS,Espumoso,RS,15588,94.0
4761,ESTACAO RS,Estação,RS,5958,42.0
4762,ESTANCIA VELHA RS,Estância Velha,RS,50022,52.0
4763,ESTEIO RS,Esteio,RS,83202,145.0
4764,ESTRELA RS,Estrela,RS,34116,120.0
4765,ESTRELA VELHA RS,Estrela Velha,RS,3655,0.0
4766,EUGENIO DE CASTRO RS,Eugênio de Castro,RS,2396,0.0
4767,FAGUNDES VARELA RS,Fagundes Varela,RS,2731,0.0
4768,FARROUPILHA RS,Farroupilha,RS,72331,102.0
4769,FAXINAL DO SOTURNO RS,Faxinal do Soturno,RS,6677,56.0
4770,FAXINALZINHO RS,Faxinalzinho,RS,2315,0.0
4771,FAZENDA VILANOVA RS,Fazenda Vilanova,RS,4533,0.0
4772,FELIZ RS,Feliz,RS,13547,51.0
4773,FLORES DA CUNHA RS,Flores da Cunha,RS,30745,52.0
4774,FLORIANO PEIXOTO RS,Floriano Peixoto,RS,1766,0.0
4775,FONTOURA XAVIER RS,Fontoura Xavier,RS,10304,0.0
4776,FORMIGUEIRO RS,Formigueiro,RS,6664,27.0
4777,FORQUETINHA RS,Forquetinha,RS,2412,0.0
4778,FORTALEZA DOS VALOS RS,Fortaleza dos Valos,RS,4320,24.0
4779,FREDERICO WESTPHALEN RS,Frederico Westphalen,RS,31313,101.0
4780,GARIBALDI RS,Garibaldi,RS,35070,75.0
4781,GARRUCHOS RS,Garruchos,RS,2924,0.0
4782,GAURAMA RS,Gaurama,RS,5534,31.0
4783,GENERAL CAMARA RS,General Câmara,RS,8385,0.0
4784,GENTIL RS,Gentil,RS,1634,0.0
4785,GETULIO VARGAS RS,Getúlio Vargas,RS,16212,89.0
4786,GIRUA RS,Giruá,RS,16004,50.0
4787,GLORINHA RS,Glorinha,RS,8098,0.0
4788,GRAMADO RS,Gramado,RS,36232,91.0
4789,GRAMADO DOS LOUREIROS RS,Gramado dos Loureiros,RS,2082,0.0
4790,GRAMADO XAVIER RS,Gramado Xavier,RS,4325,0.0
4791,GRAVATAI RS,Gravataí,RS,281519,191.0
4792,GUABIJU RS,Guabiju,RS,1503,4.0
4793,GUAIBA RS,Guaíba,RS,98143,26.0
4794,GUAPORE RS,Guaporé,RS,25727,73.0
4795,GUARANI DAS MISSOES RS,Guarani das Missões,RS,7537,45.0
4796,HARMONIA RS,Harmonia,RS,4866,0.0
4797,HERVEIRAS RS,Herveiras,RS,3018,0.0
4798,HORIZONTINA RS,Horizontina,RS,19329,66.0
4799,HULHA NEGRA RS,Hulha Negra,RS,6776,0.0
4800,HUMAITA RS,Humaitá,RS,4762,32.0
4801,IBARAMA RS,Ibarama,RS,4406,0.0
4802,IBIACA RS,Ibiaçá,RS,4709,0.0
4803,IBIRAIARAS RS,Ibiraiaras,RS,7262,0.0
4804,IBIRAPUITA RS,Ibirapuitã,RS,4013,0.0
4805,IBIRUBA RS,Ibirubá,RS,20350,41.0
4806,IGREJINHA RS,Igrejinha,RS,36899,83.0
4807,IJUI RS,Ijuí,RS,83475,335.0
4808,ILOPOLIS RS,Ilópolis,RS,4078,40.0
4809,IMBE RS,Imbé,RS,22800,0.0
4810,IMIGRANTE RS,Imigrante,RS,3120,0.0
4811,INDEPENDENCIA RS,Independência,RS,6167,0.0
4812,INHACORA RS,Inhacorá,RS,2226,0.0
4813,IPE RS,Ipê,RS,6640,0.0
4814,IPIRANGA DO SUL RS,Ipiranga do Sul,RS,1889,0.0
4815,IRAI RS,Iraí,RS,7241,64.0
4816,ITAARA RS,Itaara,RS,5499,20.0
4817,ITACURUBI RS,Itacurubi,RS,3465,0.0
4818,ITAPUCA RS,Itapuca,RS,2094,0.0
4819,ITAQUI RS,Itaqui,RS,37620,79.0
4820,ITATI RS,Itati,RS,2419,0.0
4821,ITATIBA DO SUL RS,Itatiba do Sul,RS,3324,10.0
4822,IVORA RS,Ivorá,RS,1910,24.0
4823,IVOTI RS,Ivoti,RS,24293,52.0
4824,JABOTICABA RS,Jaboticaba,RS,3810,50.0
4825,JACUIZINHO RS,Jacuizinho,RS,2692,0.0
4826,JACUTINGA RS,Jacutinga,RS,3561,0.0
4827,JAGUARAO RS,Jaguarão,RS,26680,74.0
4828,JAGUARI RS,Jaguari,RS,10848,51.0
4829,JAQUIRANA RS,Jaquirana,RS,3716,10.0
4830,JARI RS,Jari,RS,3503,0.0
4831,JOIA RS,Jóia,RS,8560,3.0
4832,JULIO DE CASTILHOS RS,Júlio de Castilhos,RS,19293,67.0
4833,LAGOA BONITA DO SUL RS,Lagoa Bonita do Sul,RS,2903,0.0
4834,LAGOAO RS,Lagoão,RS,6452,0.0
4835,LAGOA DOS TRES CANTOS RS,Lagoa dos Três Cantos,RS,1609,0.0
4836,LAGOA VERMELHA RS,Lagoa Vermelha,RS,27807,71.0
4837,LAJEADO RS,Lajeado,RS,84014,139.0
4838,LAJEADO DO BUGRE RS,Lajeado do Bugre,RS,2564,0.0
4839,LAVRAS DO SUL RS,Lavras do Sul,RS,7480,32.0
4840,LIBERATO SALZANO RS,Liberato Salzano,RS,5219,0.0
4841,LINDOLFO COLLOR RS,Lindolfo Collor,RS,6054,0.0
4842,LINHA NOVA RS,Linha Nova,RS,1714,0.0
4843,MACHADINHO RS,Machadinho,RS,5445,0.0
4844,MACAMBARA RS,Maçambará,RS,4587,0.0
4845,MAMPITUBA RS,Mampituba,RS,2981,0.0
4846,MANOEL VIANA RS,Manoel Viana,RS,7299,0.0
4847,MAQUINE RS,Maquiné,RS,6714,0.0
4848,MARATA RS,Maratá,RS,2691,0.0
4849,MARAU RS,Marau,RS,44161,104.0
4850,MARCELINO RAMOS RS,Marcelino Ramos,RS,4402,52.0
4851,MARIANA PIMENTEL RS,Mariana Pimentel,RS,3885,0.0
4852,MARIANO MORO RS,Mariano Moro,RS,2031,0.0
4853,MARQUES DE SOUZA RS,Marques de Souza,RS,4009,40.0
4854,MATA RS,Mata,RS,4823,28.0
4855,MATO CASTELHANO RS,Mato Castelhano,RS,2540,0.0
4856,MATO LEITAO RS,Mato Leitão,RS,4515,0.0
4857,MATO QUEIMADO RS,Mato Queimado,RS,1648,0.0
4858,MAXIMILIANO DE ALMEIDA RS,Maximiliano de Almeida,RS,4377,39.0
4859,MINAS DO LEAO RS,Minas do Leão,RS,8075,0.0
4860,MIRAGUAI RS,Miraguaí,RS,4925,0.0
4861,MONTAURI RS,Montauri,RS,1453,0.0
4862,MONTE ALEGRE DOS CAMPOS RS,Monte Alegre dos Campos,RS,3226,0.0
4863,MONTE BELO DO SUL RS,Monte Belo do Sul,RS,2548,0.0
4864,MONTENEGRO RS,Montenegro,RS,65264,216.0
4865,MORMACO RS,Mormaço,RS,3085,0.0
4866,MORRINHOS DO SUL RS,Morrinhos do Sul,RS,2949,0.0
4867,MORRO REDONDO RS,Morro Redondo,RS,6568,19.0
4868,MORRO REUTER RS,Morro Reuter,RS,6407,0.0
4869,MOSTARDAS RS,Mostardas,RS,12804,29.0
4870,MUCUM RS,Muçum,RS,4954,31.0
4871,MUITOS CAPOES RS,Muitos Capões,RS,3162,0.0
4872,MULITERNO RS,Muliterno,RS,1893,0.0
4873,NAO-ME-TOQUE RS,Não-Me-Toque,RS,17624,101.0
4874,NICOLAU VERGUEIRO RS,Nicolau Vergueiro,RS,1682,0.0
4875,NONOAI RS,Nonoai,RS,11695,81.0
4876,NOVA ALVORADA RS,Nova Alvorada,RS,3625,0.0
4877,NOVA ARACA RS,Nova Araçá,RS,4759,0.0
4878,NOVA BASSANO RS,Nova Bassano,RS,9916,54.0
4879,NOVA BOA VISTA RS,Nova Boa Vista,RS,1775,0.0
4880,NOVA BRESCIA RS,Nova Bréscia,RS,3330,37.0
4881,NOVA CANDELARIA RS,Nova Candelária,RS,2698,0.0
4882,NOVA ESPERANCA DO SUL RS,Nova Esperança do Sul,RS,5352,0.0
4883,NOVA HARTZ RS,Nova Hartz,RS,21615,0.0
4884,NOVA PADUA RS,Nova Pádua,RS,2553,0.0
4885,NOVA PALMA RS,Nova Palma,RS,6512,52.0
4886,NOVA PETROPOLIS RS,Nova Petrópolis,RS,21353,38.0
4887,NOVA PRATA RS,Nova Prata,RS,27257,78.0
4888,NOVA RAMADA RS,Nova Ramada,RS,2242,0.0
4889,NOVA ROMA DO SUL RS,Nova Roma do Sul,RS,3689,0.0
4890,NOVA SANTA RITA RS,Nova Santa Rita,RS,29300,0.0
4891,NOVO CABRAIS RS,Novo Cabrais,RS,4196,0.0
4892,NOVO HAMBURGO RS,Novo Hamburgo,RS,246748,459.0
4893,NOVO MACHADO RS,Novo Machado,RS,3323,0.0
4894,NOVO TIRADENTES RS,Novo Tiradentes,RS,2211,0.0
4895,NOVO XINGU RS,Novo Xingu,RS,1719,0.0
4896,NOVO BARREIRO RS,Novo Barreiro,RS,4164,0.0
4897,OSORIO RS,Osório,RS,45994,87.0
4898,PAIM FILHO RS,Paim Filho,RS,3828,49.0
4899,PALMARES DO SUL RS,Palmares do Sul,RS,11318,39.0
4900,PALMEIRA DAS MISSOES RS,Palmeira das Missões,RS,33303,107.0
4901,PALMITINHO RS,Palmitinho,RS,7057,50.0
4902,PANAMBI RS,Panambi,RS,43667,70.0
4903,PANTANO GRANDE RS,Pantano Grande,RS,9174,0.0
4904,PARAI RS,Paraí,RS,7657,39.0
4905,PARAISO DO SUL RS,Paraíso do Sul,RS,7611,32.0
4906,PARECI NOVO RS,Pareci Novo,RS,3837,0.0
4907,PAROBE RS,Parobé,RS,58272,100.0
4908,PASSA SETE RS,Passa Sete,RS,5702,0.0
4909,PASSO DO SOBRADO RS,Passo do Sobrado,RS,6535,0.0
4910,PASSO FUNDO RS,Passo Fundo,RS,203275,1123.0
4911,PAULO BENTO RS,Paulo Bento,RS,2293,0.0
4912,PAVERAMA RS,Paverama,RS,8487,0.0
4913,PEDRAS ALTAS RS,Pedras Altas,RS,1982,0.0
4914,PEDRO OSORIO RS,Pedro Osório,RS,7730,50.0
4915,PEJUCARA RS,Pejuçara,RS,3874,16.0
4916,PELOTAS RS,Pelotas,RS,342405,1101.0
4917,PICADA CAFE RS,Picada Café,RS,5742,0.0
4918,PINHAL RS,Pinhal,RS,2579,0.0
4919,PINHAL DA SERRA RS,Pinhal da Serra,RS,1941,0.0
4920,PINHAL GRANDE RS,Pinhal Grande,RS,4350,30.0
4921,PINHEIRINHO DO VALE RS,Pinheirinho do Vale,RS,4871,0.0
4922,PINHEIRO MACHADO RS,Pinheiro Machado,RS,12271,51.0
4923,PINTO BANDEIRA RS,Pinto Bandeira,RS,3003,0.0
4924,PIRAPO RS,Pirapó,RS,2304,0.0
4925,PIRATINI RS,Piratini,RS,20663,105.0
4926,PLANALTO RS,Planalto,RS,10084,50.0
4927,POCO DAS ANTAS RS,Poço das Antas,RS,2098,0.0
4928,PONTAO RS,Pontão,RS,3904,0.0
4929,PONTE PRETA RS,Ponte Preta,RS,1547,0.0
4930,PORTAO RS,Portão,RS,37079,52.0
4931,PORTO ALEGRE RS,Porto Alegre,RS,1483771,7019.0
4932,PORTO LUCENA RS,Porto Lucena,RS,4678,50.0
4933,PORTO MAUA RS,Porto Mauá,RS,2374,0.0
4934,PORTO VERA CRUZ RS,Porto Vera Cruz,RS,1360,0.0
4935,PORTO XAVIER RS,Porto Xavier,RS,10246,50.0
4936,POUSO NOVO RS,Pouso Novo,RS,1639,0.0
4937,PRESIDENTE LUCENA RS,Presidente Lucena,RS,2901,0.0
4938,PROGRESSO RS,Progresso,RS,6244,49.0
4939,PROTASIO ALVES RS,Protásio Alves,RS,1947,0.0
4940,PUTINGA RS,Putinga,RS,3919,30.0
4941,QUARAI RS,Quaraí,RS,22687,62.0
4942,QUATRO IRMAOS RS,Quatro Irmãos,RS,1849,0.0
4943,QUEVEDOS RS,Quevedos,RS,2788,0.0
4944,QUINZE DE NOVEMBRO RS,Quinze de Novembro,RS,3796,19.0
4945,REDENTORA RS,Redentora,RS,11549,0.0
4946,RELVADO RS,Relvado,RS,2090,0.0
4947,RESTINGA SECA RS,Restinga Sêca,RS,15789,51.0
4948,RIO DOS INDIOS RS,Rio dos Índios,RS,2752,0.0
4949,RIO GRANDE RS,Rio Grande,RS,211005,779.0
4950,RIO PARDO RS,Rio Pardo,RS,38275,97.0
4951,RIOZINHO RS,Riozinho,RS,4653,33.0
4952,ROCA SALES RS,Roca Sales,RS,11393,38.0
4953,RODEIO BONITO RS,Rodeio Bonito,RS,5867,51.0
4954,ROLADOR RS,Rolador,RS,2323,0.0
4955,ROLANTE RS,Rolante,RS,21349,52.0
4956,RONDA ALTA RS,Ronda Alta,RS,10601,108.0
4957,RONDINHA RS,Rondinha,RS,5130,32.0
4958,ROQUE GONZALES RS,Roque Gonzales,RS,6847,35.0
4959,ROSARIO DO SUL RS,Rosário do Sul,RS,39422,96.0
4960,SAGRADA FAMILIA RS,Sagrada Família,RS,2609,0.0
4961,SALDANHA MARINHO RS,Saldanha Marinho,RS,2650,19.0
4962,SALTO DO JACUI RS,Salto do Jacuí,RS,12449,32.0
4963,SALVADOR DAS MISSOES RS,Salvador das Missões,RS,2733,0.0
4964,SALVADOR DO SUL RS,Salvador do Sul,RS,7799,32.0
4965,SANANDUVA RS,Sananduva,RS,16270,73.0
4966,SANTA BARBARA DO SUL RS,Santa Bárbara do Sul,RS,7994,51.0
4967,SANTA CECILIA DO SUL RS,Santa Cecília do Sul,RS,1639,0.0
4968,SANTA CLARA DO SUL RS,Santa Clara do Sul,RS,6603,0.0
4969,SANTA CRUZ DO SUL RS,Santa Cruz do Sul,RS,130416,312.0
4970,SANTA MARIA RS,Santa Maria,RS,282123,1032.0
4971,SANTA MARIA DO HERVAL RS,Santa Maria do Herval,RS,6331,0.0
4972,SANTA MARGARIDA DO SUL RS,Santa Margarida do Sul,RS,2562,0.0
4973,SANTANA DA BOA VISTA RS,Santana da Boa Vista,RS,8098,0.0
4974,SANTANA DO LIVRAMENTO RS,SantAna do Livramento,RS,77027,189.0
4975,SANTA ROSA RS,Santa Rosa,RS,73254,205.0
4976,SANTA TEREZA RS,Santa Tereza,RS,1729,0.0
4977,SANTA VITORIA DO PALMAR RS,Santa Vitória do Palmar,RS,29676,65.0
4978,SANTIAGO RS,Santiago,RS,49425,122.0
4979,SANTO ANGELO RS,Santo Ângelo,RS,77593,219.0
4980,SANTO ANTONIO DO PALMA RS,Santo Antônio do Palma,RS,2128,0.0
4981,SANTO ANTONIO DA PATRULHA RS,Santo Antônio da Patrulha,RS,42894,82.0
4982,SANTO ANTONIO DAS MISSOES RS,Santo Antônio das Missões,RS,10175,0.0
4983,SANTO ANTONIO DO PLANALTO RS,Santo Antônio do Planalto,RS,2019,0.0
4984,SANTO AUGUSTO RS,Santo Augusto,RS,13885,85.0
4985,SANTO CRISTO RS,Santo Cristo,RS,14257,56.0
4986,SANTO EXPEDITO DO SUL RS,Santo Expedito do Sul,RS,2324,0.0
4987,SAO BORJA RS,São Borja,RS,60282,143.0
4988,SAO DOMINGOS DO SUL RS,São Domingos do Sul,RS,3074,0.0
4989,SAO FRANCISCO DE ASSIS RS,São Francisco de Assis,RS,18335,60.0
4990,SAO FRANCISCO DE PAULA RS,São Francisco de Paula,RS,21710,59.0
4991,SAO GABRIEL RS,São Gabriel,RS,62105,185.0
4992,SAO JERONIMO RS,São Jerônimo,RS,24248,100.0
4993,SAO JOAO DA URTIGA RS,São João da Urtiga,RS,4657,0.0
4994,SAO JOAO DO POLESINE RS,São João do Polêsine,RS,2552,50.0
4995,SAO JORGE RS,São Jorge,RS,2824,0.0
4996,SAO JOSE DAS MISSOES RS,São José das Missões,RS,2537,0.0
4997,SAO JOSE DO HERVAL RS,São José do Herval,RS,1971,0.0
4998,SAO JOSE DO HORTENCIO RS,São José do Hortêncio,RS,4804,0.0
4999,SAO JOSE DO INHACORA RS,São José do Inhacorá,RS,2073,0.0
5000,SAO JOSE DO NORTE RS,São José do Norte,RS,27568,53.0
5001,SAO JOSE DO OURO RS,São José do Ouro,RS,6933,53.0
5002,SAO JOSE DO SUL RS,São José do Sul,RS,2408,0.0
5003,SAO JOSE DOS AUSENTES RS,São José dos Ausentes,RS,3527,0.0
5004,SAO LEOPOLDO RS,São Leopoldo,RS,236835,209.0
5005,SAO LOURENCO DO SUL RS,São Lourenço do Sul,RS,43582,172.0
5006,SAO LUIZ GONZAGA RS,São Luiz Gonzaga,RS,33468,122.0
5007,SAO MARCOS RS,São Marcos,RS,21556,77.0
5008,SAO MARTINHO RS,São Martinho,RS,5426,39.0
5009,SAO MARTINHO DA SERRA RS,São Martinho da Serra,RS,3234,0.0
5010,SAO MIGUEL DAS MISSOES RS,São Miguel das Missões,RS,7673,38.0
5011,SAO NICOLAU RS,São Nicolau,RS,5265,0.0
5012,SAO PAULO DAS MISSOES RS,São Paulo das Missões,RS,5790,36.0
5013,SAO PEDRO DA SERRA RS,São Pedro da Serra,RS,3801,0.0
5014,SAO PEDRO DAS MISSOES RS,São Pedro das Missões,RS,2009,0.0
5015,SAO PEDRO DO BUTIA RS,São Pedro do Butiá,RS,2947,0.0
5016,SAO PEDRO DO SUL RS,São Pedro do Sul,RS,16198,54.0
5017,SAO SEBASTIAO DO CAI RS,São Sebastião do Caí,RS,25685,91.0
5018,SAO SEPE RS,São Sepé,RS,23621,64.0
5019,SAO VALENTIM RS,São Valentim,RS,3299,0.0
5020,SAO VALENTIM DO SUL RS,São Valentim do Sul,RS,2242,0.0
5021,SAO VALERIO DO SUL RS,São Valério do Sul,RS,2727,0.0
5022,SAO VENDELINO RS,São Vendelino,RS,2243,0.0
5023,SAO VICENTE DO SUL RS,São Vicente do Sul,RS,8721,14.0
5024,SAPIRANGA RS,Sapiranga,RS,81734,122.0
5025,SAPUCAIA DO SUL RS,Sapucaia do Sul,RS,141075,116.0
5026,SARANDI RS,Sarandi,RS,24489,81.0
5027,SEBERI RS,Seberi,RS,10750,50.0
5028,SEDE NOVA RS,Sede Nova,RS,2907,0.0
5029,SEGREDO RS,Segredo,RS,7421,34.0
5030,SELBACH RS,Selbach,RS,5100,32.0
5031,SENADOR SALGADO FILHO RS,Senador Salgado Filho,RS,2779,0.0
5032,SENTINELA DO SUL RS,Sentinela do Sul,RS,5581,0.0
5033,SERAFINA CORREA RS,Serafina Corrêa,RS,17502,55.0
5034,SERIO RS,Sério,RS,1962,10.0
5035,SERTAO RS,Sertão,RS,5415,49.0
5036,SERTAO SANTANA RS,Sertão Santana,RS,6486,0.0
5037,SETE DE SETEMBRO RS,Sete de Setembro,RS,1970,0.0
5038,SEVERIANO DE ALMEIDA RS,Severiano de Almeida,RS,3657,31.0
5039,SILVEIRA MARTINS RS,Silveira Martins,RS,2384,0.0
5040,SINIMBU RS,Sinimbu,RS,10172,48.0
5041,SOBRADINHO RS,Sobradinho,RS,14967,148.0
5042,SOLEDADE RS,Soledade,RS,31002,117.0
5043,TABAI RS,Tabaí,RS,4719,0.0
5044,TAPEJARA RS,Tapejara,RS,24111,92.0
5045,TAPERA RS,Tapera,RS,10584,35.0
5046,TAPES RS,Tapes,RS,17300,49.0
5047,TAQUARA RS,Taquara,RS,57466,89.0
5048,TAQUARI RS,Taquari,RS,26862,81.0
5049,TAQUARUCU DO SUL RS,Taquaruçu do Sul,RS,3072,0.0
5050,TAVARES RS,Tavares,RS,5481,0.0
5051,TENENTE PORTELA RS,Tenente Portela,RS,13485,113.0
5052,TERRA DE AREIA RS,Terra de Areia,RS,11204,1.0
5053,TEUTONIA RS,Teutônia,RS,33232,84.0
5054,TIO HUGO RS,Tio Hugo,RS,3030,0.0
5055,TIRADENTES DO SUL RS,Tiradentes do Sul,RS,5704,0.0
5056,TOROPI RS,Toropi,RS,2806,0.0
5057,TORRES RS,Torres,RS,38732,66.0
5058,TRAMANDAI RS,Tramandaí,RS,51715,94.0
5059,TRAVESSEIRO RS,Travesseiro,RS,2336,0.0
5060,TRES ARROIOS RS,Três Arroios,RS,2668,0.0
5061,TRES CACHOEIRAS RS,Três Cachoeiras,RS,11053,0.0
5062,TRES COROAS RS,Três Coroas,RS,28220,75.0
5063,TRES DE MAIO RS,Três de Maio,RS,23906,69.0
5064,TRES FORQUILHAS RS,Três Forquilhas,RS,2697,0.0
5065,TRES PALMEIRAS RS,Três Palmeiras,RS,4271,0.0
5066,TRES PASSOS RS,Três Passos,RS,23906,104.0
5067,TRINDADE DO SUL RS,Trindade do Sul,RS,5802,48.0
5068,TRIUNFO RS,Triunfo,RS,29538,50.0
5069,TUCUNDUVA RS,Tucunduva,RS,5678,34.0
5070,TUNAS RS,Tunas,RS,4569,0.0
5071,TUPANCI DO SUL RS,Tupanci do Sul,RS,1472,0.0
5072,TUPANCIRETA RS,Tupanciretã,RS,23948,73.0
5073,TUPANDI RS,Tupandi,RS,4855,0.0
5074,TUPARENDI RS,Tuparendi,RS,7893,37.0
5075,TURUCU RS,Turuçu,RS,3438,0.0
5076,UBIRETAMA RS,Ubiretama,RS,2015,0.0
5077,UNIAO DA SERRA RS,União da Serra,RS,1154,0.0
5078,UNISTALDA RS,Unistalda,RS,2338,0.0
5079,URUGUAIANA RS,Uruguaiana,RS,126970,196.0
5080,VACARIA RS,Vacaria,RS,66218,147.0
5081,VALE VERDE RS,Vale Verde,RS,3497,0.0
5082,VALE DO SOL RS,Vale do Sol,RS,11781,39.0
5083,VALE REAL RS,Vale Real,RS,5913,0.0
5084,VANINI RS,Vanini,RS,2113,0.0
5085,VENANCIO AIRES RS,Venâncio Aires,RS,71554,121.0
5086,VERA CRUZ RS,Vera Cruz,RS,26863,49.0
5087,VERANOPOLIS RS,Veranópolis,RS,26241,63.0
5088,VESPASIANO CORREA RS,Vespasiano Corrêa,RS,1815,0.0
5089,VIADUTOS RS,Viadutos,RS,4756,50.0
5090,VIAMAO RS,Viamão,RS,255224,347.0
5091,VICENTE DUTRA RS,Vicente Dutra,RS,4670,0.0
5092,VICTOR GRAEFF RS,Victor Graeff,RS,2882,0.0
5093,VILA FLORES RS,Vila Flores,RS,3385,0.0
5094,VILA LANGARO RS,Vila Lângaro,RS,2091,0.0
5095,VILA MARIA RS,Vila Maria,RS,4358,0.0
5096,VILA NOVA DO SUL RS,Vila Nova do Sul,RS,4280,0.0
5097,VISTA ALEGRE RS,Vista Alegre,RS,2752,0.0
5098,VISTA ALEGRE DO PRATA RS,Vista Alegre do Prata,RS,1561,0.0
5099,VISTA GAUCHA RS,Vista Gaúcha,RS,2851,0.0
5100,VITORIA DAS MISSOES RS,Vitória das Missões,RS,3133,0.0
5101,WESTFALIA RS,Westfália,RS,3014,0.0
5102,XANGRI-LA RS,Xangri-lá,RS,16408,0.0
5103,AGUA CLARA MS,Água Clara,MS,15522,17.0
5104,ALCINOPOLIS MS,Alcinópolis,MS,5343,0.0
5105,AMAMBAI MS,Amambai,MS,39396,107.0
5106,ANASTACIO MS,Anastácio,MS,25135,26.0
5107,ANAURILANDIA MS,Anaurilândia,MS,9035,12.0
5108,ANGELICA MS,Angélica,MS,10780,26.0
5109,ANTONIO JOAO MS,Antônio João,MS,8956,7.0
5110,APARECIDA DO TABOADO MS,Aparecida do Taboado,MS,25745,106.0
5111,AQUIDAUANA MS,Aquidauana,MS,47871,143.0
5112,ARAL MOREIRA MS,Aral Moreira,MS,12149,9.0
5113,BANDEIRANTES MS,Bandeirantes,MS,6788,12.0
5114,BATAGUASSU MS,Bataguassu,MS,23024,35.0
5115,BATAYPORA MS,Batayporã,MS,11329,0.0
5116,BELA VISTA MS,Bela Vista,MS,24629,32.0
5117,BODOQUENA MS,Bodoquena,MS,7875,8.0
5118,BONITO MS,Bonito,MS,21976,26.0
5119,BRASILANDIA MS,Brasilândia,MS,11872,20.0
5120,CAARAPO MS,Caarapó,MS,30174,39.0
5121,CAMAPUA MS,Camapuã,MS,13711,22.0
5122,CAMPO GRANDE MS,Campo Grande,MS,895982,2220.0
5123,CARACOL MS,Caracol,MS,6116,8.0
5124,CASSILANDIA MS,Cassilândia,MS,21939,59.0
5125,CHAPADAO DO SUL MS,Chapadão do Sul,MS,25218,80.0
5126,CORGUINHO MS,Corguinho,MS,5947,2.0
5127,CORONEL SAPUCAIA MS,Coronel Sapucaia,MS,15253,9.0
5128,CORUMBA MS,Corumbá,MS,111435,202.0
5129,COSTA RICA MS,Costa Rica,MS,20823,59.0
5130,COXIM MS,Coxim,MS,33543,93.0
5131,DEODAPOLIS MS,Deodápolis,MS,12924,12.0
5132,DOIS IRMAOS DO BURITI MS,Dois Irmãos do Buriti,MS,11385,19.0
5133,DOURADINA MS,Douradina,MS,5924,0.0
5134,DOURADOS MS,Dourados,MS,222949,618.0
5135,ELDORADO MS,Eldorado,MS,12353,57.0
5136,FATIMA DO SUL MS,Fátima do Sul,MS,19189,56.0
5137,FIGUEIRAO MS,Figueirão,MS,3051,10.0
5138,GLORIA DE DOURADOS MS,Glória de Dourados,MS,9965,12.0
5139,GUIA LOPES DA LAGUNA MS,Guia Lopes da Laguna,MS,9895,26.0
5140,IGUATEMI MS,Iguatemi,MS,16078,38.0
5141,INOCENCIA MS,Inocência,MS,7610,9.0
5142,ITAPORA MS,Itaporã,MS,24839,20.0
5143,ITAQUIRAI MS,Itaquiraí,MS,21142,27.0
5144,IVINHEMA MS,Ivinhema,MS,23187,29.0
5145,JAPORA MS,Japorã,MS,9110,0.0
5146,JARAGUARI MS,Jaraguari,MS,7187,0.0
5147,JARDIM MS,Jardim,MS,26097,43.0
5148,JATEI MS,Jateí,MS,4027,21.0
5149,JUTI MS,Juti,MS,6712,9.0
5150,LADARIO MS,Ladário,MS,23331,10.0
5151,LAGUNA CARAPA MS,Laguna Carapã,MS,7341,6.0
5152,MARACAJU MS,Maracaju,MS,47083,50.0
5153,MIRANDA MS,Miranda,MS,28013,23.0
5154,MUNDO NOVO MS,Mundo Novo,MS,18366,36.0
5155,NAVIRAI MS,Naviraí,MS,54878,87.0
5156,NIOAQUE MS,Nioaque,MS,13930,6.0
5157,NOVA ALVORADA DO SUL MS,Nova Alvorada do Sul,MS,21882,18.0
5158,NOVA ANDRADINA MS,Nova Andradina,MS,54374,111.0
5159,NOVO HORIZONTE DO SUL MS,Novo Horizonte do Sul,MS,3814,14.0
5160,PARAISO DAS AGUAS MS,Paraíso das Águas,MS,5555,0.0
5161,PARANAIBA MS,Paranaíba,MS,42148,187.0
5162,PARANHOS MS,Paranhos,MS,14228,10.0
5163,PEDRO GOMES MS,Pedro Gomes,MS,7674,28.0
5164,PONTA PORA MS,Ponta Porã,MS,92526,153.0
5165,PORTO MURTINHO MS,Porto Murtinho,MS,17131,16.0
